time,bid-price,bid-volume,ask-price,ask-volume
2008-01-02 15:19:06.860999936,63.52,5,63.54,1
2008-01-02 15:19:07.040999680,63.52,5,63.54,2
2008-01-02 15:19:07.073999872,63.52,5,63.54,3
2008-01-02 15:19:07.149999616,63.52,1,63.54,3
2008-01-02 15:19:07.149999616,63.52,1,63.54,4
2008-01-02 15:19:07.149999616,63.52,1,63.54,6
2008-01-02 15:19:07.214999808,63.52,1,63.54,5
2008-01-02 15:19:07.300000512,63.52,1,63.53,1
2008-01-02 15:19:07.301999616,63.51,2,63.53,1
2008-01-02 15:19:07.301999616,63.5,15,63.53,1
2008-01-02 15:19:07.372000256,63.5,15,63.53,1
2008-01-02 15:19:07.390999808,63.5,15,63.52,6
2008-01-02 15:19:07.400999680,63.5,15,63.52,6
2008-01-02 15:19:07.524999936,63.5,15,63.52,6
2008-01-02 15:19:07.537000192,63.5,14,63.52,6
2008-01-02 15:19:07.545999872,63.5,9,63.52,6
2008-01-02 15:19:07.672000000,63.5,9,63.52,6
2008-01-02 15:19:07.672000000,63.5,9,63.53,5
2008-01-02 15:19:07.672000000,63.5,9,63.53,5
2008-01-02 15:19:07.764000000,63.5,9,63.51,1
2008-01-02 15:19:07.764000000,63.5,8,63.51,1
2008-01-02 15:19:08.049999616,63.5,8,63.51,2
2008-01-02 15:19:08.049999616,63.5,6,63.51,2
2008-01-02 15:19:08.049999616,63.49,2,63.51,2
2008-01-02 15:19:08.152999680,63.49,2,63.51,4
2008-01-02 15:19:08.152999680,63.49,2,63.51,5
2008-01-02 15:19:08.152999680,63.5,1,63.51,5
2008-01-02 15:19:08.213999872,63.5,1,63.51,6
2008-01-02 15:19:08.267000320,63.49,2,63.51,6
2008-01-02 15:19:08.274999808,63.47,1,63.51,6
2008-01-02 15:19:08.460999936,63.47,1,63.51,6
2008-01-02 15:19:08.470999296,63.5,1,63.51,6
2008-01-02 15:19:08.595000320,63.48,2,63.51,6
2008-01-02 15:19:08.783999744,63.48,2,63.5,2
2008-01-02 15:19:08.788999936,63.48,2,63.5,3
2008-01-02 15:19:08.788999936,63.48,2,63.5,4
2008-01-02 15:19:08.788999936,63.48,2,63.5,6
2008-01-02 15:19:08.788999936,63.48,2,63.5,7
2008-01-02 15:19:08.788999936,63.48,2,63.5,6
2008-01-02 15:19:08.922000128,63.48,2,63.5,4
2008-01-02 15:19:08.922000128,63.48,2,63.5,3
2008-01-02 15:19:08.922000128,63.48,2,63.5,2
2008-01-02 15:19:08.922000128,63.48,3,63.5,2
2008-01-02 15:19:08.922000128,63.48,1,63.5,2
2008-01-02 15:19:08.923000320,63.48,1,63.5,1
2008-01-02 15:19:09.029000192,63.48,2,63.5,1
2008-01-02 15:19:09.140000256,63.48,2,63.51,2
2008-01-02 15:19:09.374000384,63.5,1,63.51,2
2008-01-02 15:19:09.374000384,63.48,2,63.49,6
2008-01-02 15:19:09.602000384,63.48,2,63.49,5
2008-01-02 15:19:09.711000064,63.48,2,63.51,2
2008-01-02 15:19:09.711000064,63.48,2,63.52,3
2008-01-02 15:19:09.800000256,63.5,1,63.52,3
2008-01-02 15:19:09.800000256,63.5,1,63.52,2
2008-01-02 15:19:09.800000256,63.46,2,63.52,2
2008-01-02 15:19:09.800000256,63.46,2,63.51,1
2008-01-02 15:19:09.915000320,63.47,1,63.51,1
2008-01-02 15:19:09.915000320,63.46,2,63.51,1
2008-01-02 15:19:09.921000704,63.46,2,63.5,1
2008-01-02 15:19:09.921000704,63.48,1,63.5,1
2008-01-02 15:19:10.087999744,63.48,1,63.51,1
2008-01-02 15:19:10.093999360,63.48,1,63.49,1
2008-01-02 15:19:10.093999360,63.46,2,63.49,1
2008-01-02 15:19:10.123999488,63.46,2,63.48,1
2008-01-02 15:19:10.131999744,63.46,2,63.48,2
2008-01-02 15:19:10.131999744,63.46,3,63.48,2
2008-01-02 15:19:10.156999424,63.46,2,63.48,2
2008-01-02 15:19:10.164999680,63.47,1,63.48,2
2008-01-02 15:19:10.165999872,63.47,1,63.48,1
2008-01-02 15:19:10.357999872,63.46,2,63.48,1
2008-01-02 15:19:10.364999680,63.46,2,63.49,1
2008-01-02 15:19:10.442999808,63.45,9,63.49,1
2008-01-02 15:19:10.442999808,63.45,9,63.5,1
2008-01-02 15:19:10.551999744,63.48,2,63.5,1
2008-01-02 15:19:10.561999360,63.48,2,63.51,2
2008-01-02 15:19:10.694999552,63.48,2,63.51,3
2008-01-02 15:19:10.694999552,63.49,1,63.51,3
2008-01-02 15:19:10.694999552,63.48,2,63.51,3
2008-01-02 15:19:10.703999744,63.48,2,63.51,4
2008-01-02 15:19:10.703999744,63.48,3,63.51,4
2008-01-02 15:19:10.703999744,63.48,4,63.51,4
2008-01-02 15:19:10.703999744,63.5,1,63.51,4
2008-01-02 15:19:10.867000064,63.48,3,63.51,4
2008-01-02 15:19:10.984999936,63.48,3,63.51,3
2008-01-02 15:19:10.984999936,63.48,3,63.5,1
2008-01-02 15:19:10.984999936,63.48,3,63.51,3
2008-01-02 15:19:11.100999680,63.48,3,63.51,2
2008-01-02 15:19:11.100999680,63.48,3,63.51,1
2008-01-02 15:19:11.100999680,63.48,3,63.5,1
2008-01-02 15:19:11.100999680,63.48,3,63.5,2
2008-01-02 15:19:11.100999680,63.48,3,63.5,1
2008-01-02 15:19:11.100999680,63.48,3,63.5,2
2008-01-02 15:19:11.245999872,63.48,3,63.5,1
2008-01-02 15:19:11.245999872,63.48,3,63.52,3
2008-01-02 15:19:11.245999872,63.48,3,63.52,5
2008-01-02 15:19:11.245999872,63.48,3,63.51,1
2008-01-02 15:19:11.346999552,63.48,3,63.52,5
2008-01-02 15:19:11.346999552,63.48,3,63.51,1
2008-01-02 15:19:11.346999552,63.48,3,63.51,2
2008-01-02 15:19:11.410000128,63.48,3,63.51,2
2008-01-02 15:19:11.410000128,63.48,3,63.51,1
2008-01-02 15:19:11.410000128,63.48,3,63.5,1
2008-01-02 15:19:11.410000128,63.48,3,63.5,2
2008-01-02 15:19:11.524000768,63.48,4,63.5,2
2008-01-02 15:19:11.524000768,63.48,4,63.5,1
2008-01-02 15:19:11.668999680,63.48,5,63.5,1
2008-01-02 15:19:11.669999872,63.48,5,63.52,3
2008-01-02 15:19:11.700000000,63.48,5,63.51,1
2008-01-02 15:19:11.700000000,63.5,1,63.51,1
2008-01-02 15:19:11.706999808,63.48,5,63.51,1
2008-01-02 15:19:11.839000320,63.5,1,63.51,1
2008-01-02 15:19:12.212000512,63.5,1,63.51,2
2008-01-02 15:19:12.779000576,63.5,1,63.51,1
2008-01-02 15:19:13.020999680,63.5,1,63.51,2
2008-01-02 15:19:13.315000064,63.5,1,63.51,3
2008-01-02 15:19:13.410000128,63.5,1,63.51,4
2008-01-02 15:19:13.555999744,63.48,5,63.51,4
2008-01-02 15:19:13.716999680,63.48,4,63.51,4
2008-01-02 15:19:13.716999680,63.48,3,63.51,4
2008-01-02 15:19:13.718999808,63.5,1,63.51,4
2008-01-02 15:19:14.009999872,63.5,1,63.51,3
2008-01-02 15:19:14.009999872,63.5,1,63.51,2
2008-01-02 15:19:14.088000000,63.48,3,63.51,2
2008-01-02 15:19:14.088000000,63.48,3,63.49,1
2008-01-02 15:19:14.234999808,63.48,4,63.49,1
2008-01-02 15:19:14.234999808,63.48,5,63.49,1
2008-01-02 15:19:14.234999808,63.48,5,63.51,2
2008-01-02 15:19:14.234999808,63.48,5,63.51,1
2008-01-02 15:19:14.245999872,63.49,1,63.51,1
2008-01-02 15:19:14.274000384,63.49,1,63.51,1
2008-01-02 15:19:14.427000064,63.5,1,63.51,1
2008-01-02 15:19:14.488999936,63.48,4,63.51,1
2008-01-02 15:19:14.749999872,63.48,3,63.51,1
2008-01-02 15:19:14.779999744,63.5,1,63.51,1
2008-01-02 15:19:14.779999744,63.48,3,63.51,1
2008-01-02 15:19:14.981000192,63.5,1,63.51,1
2008-01-02 15:19:15.131000064,63.48,3,63.5,1
2008-01-02 15:19:15.292999936,63.48,3,63.51,1
2008-01-02 15:19:15.356000000,63.48,3,63.51,2
2008-01-02 15:19:15.431000832,63.48,3,63.51,1
2008-01-02 15:19:15.644000256,63.48,4,63.51,1
2008-01-02 15:19:15.644000256,63.48,4,63.49,1
2008-01-02 15:19:15.644000256,63.48,3,63.49,1
2008-01-02 15:19:15.644000256,63.48,2,63.49,1
2008-01-02 15:19:15.689000192,63.47,3,63.49,1
2008-01-02 15:19:15.840000256,63.47,2,63.49,1
2008-01-02 15:19:15.854000128,63.47,2,63.49,1
2008-01-02 15:19:15.854000128,63.47,2,63.5,1
2008-01-02 15:19:15.870000896,63.47,1,63.5,1
2008-01-02 15:19:15.870000896,63.47,1,63.5,1
2008-01-02 15:19:15.956000512,63.47,1,63.48,1
2008-01-02 15:19:16.064000256,63.46,2,63.48,1
2008-01-02 15:19:16.083999744,63.46,3,63.48,1
2008-01-02 15:19:16.083999744,63.46,2,63.48,1
2008-01-02 15:19:16.083999744,63.46,1,63.48,1
2008-01-02 15:19:16.103999488,63.45,10,63.48,1
2008-01-02 15:19:16.163000064,63.45,11,63.48,1
2008-01-02 15:19:16.163000064,63.45,12,63.48,1
2008-01-02 15:19:16.370999808,63.45,12,63.48,2
2008-01-02 15:19:16.370999808,63.45,11,63.48,2
2008-01-02 15:19:16.658999808,63.45,9,63.48,2
2008-01-02 15:19:16.805000192,63.45,9,63.48,3
2008-01-02 15:19:16.893999616,63.46,2,63.48,3
2008-01-02 15:19:16.893999616,63.46,2,63.48,4
2008-01-02 15:19:17.182000384,63.46,2,63.48,4
2008-01-02 15:19:17.295000064,63.46,2,63.48,6
2008-01-02 15:19:17.665999872,63.46,2,63.48,4
2008-01-02 15:19:17.805000448,63.46,2,63.48,4
2008-01-02 15:19:18.541000960,63.46,2,63.48,3
2008-01-02 15:19:18.586000384,63.46,2,63.5,4
2008-01-02 15:19:18.624000512,63.46,2,63.49,1
2008-01-02 15:19:18.633000192,63.46,3,63.49,1
2008-01-02 15:19:18.633000192,63.46,3,63.49,2
2008-01-02 15:19:18.633000192,63.46,3,63.49,1
2008-01-02 15:19:18.633000192,63.46,3,63.5,2
2008-01-02 15:19:18.669000192,63.48,4,63.5,2
2008-01-02 15:19:18.792000256,63.48,11,63.5,2
2008-01-02 15:19:18.799000320,63.48,13,63.5,2
2008-01-02 15:19:18.821000192,63.48,14,63.5,2
2008-01-02 15:19:18.821000192,63.49,1,63.5,2
2008-01-02 15:19:19.968999936,63.49,4,63.5,2
2008-01-02 15:19:20.660000256,63.49,4,63.5,4
2008-01-02 15:19:20.760000256,63.49,3,63.5,4
2008-01-02 15:19:20.770000128,63.49,3,63.5,2
2008-01-02 15:19:20.770000128,63.49,3,63.5,3
2008-01-02 15:19:21.085000448,63.49,1,63.5,3
2008-01-02 15:19:21.533999872,63.49,1,63.5,4
2008-01-02 15:19:21.823000064,63.49,1,63.5,5
2008-01-02 15:19:21.830999552,63.49,1,63.5,7
2008-01-02 15:19:22.066000128,63.48,6,63.49,3
2008-01-02 15:19:22.461000192,63.48,6,63.49,4
2008-01-02 15:19:22.473999872,63.48,6,63.5,6
2008-01-02 15:19:22.473999872,63.46,4,63.5,6
2008-01-02 15:19:22.473999872,63.46,4,63.5,5
2008-01-02 15:19:22.544999424,63.46,4,63.49,1
2008-01-02 15:19:22.544999424,63.46,4,63.49,3
2008-01-02 15:19:22.851000064,63.47,1,63.49,3
2008-01-02 15:19:22.851000064,63.47,2,63.49,3
2008-01-02 15:19:22.851000064,63.47,1,63.49,3
2008-01-02 15:19:22.851000064,63.46,3,63.49,3
2008-01-02 15:19:23.020999424,63.46,3,63.49,4
2008-01-02 15:19:23.548999680,63.46,3,63.49,6
2008-01-02 15:19:23.685999872,63.46,3,63.49,5
2008-01-02 15:19:23.685999872,63.46,3,63.49,6
2008-01-02 15:19:23.685999872,63.46,3,63.49,7
2008-01-02 15:19:23.735000064,63.46,2,63.49,7
2008-01-02 15:19:23.735000064,63.46,2,63.48,1
2008-01-02 15:19:23.871999488,63.46,2,63.48,2
2008-01-02 15:19:23.875000064,63.46,2,63.48,3
2008-01-02 15:19:24.183999744,63.46,2,63.48,2
2008-01-02 15:19:24.183999744,63.46,2,63.48,1
2008-01-02 15:19:24.183999744,63.46,2,63.48,3
2008-01-02 15:19:24.516000000,63.46,2,63.48,4
2008-01-02 15:19:24.627000064,63.46,2,63.48,2
2008-01-02 15:19:25.160999936,63.46,2,63.48,1
2008-01-02 15:19:26.390999808,63.46,3,63.48,1
2008-01-02 15:19:27.036999936,63.46,4,63.48,1
2008-01-02 15:19:27.372000000,63.46,4,63.49,2
2008-01-02 15:19:27.372000000,63.46,4,63.49,1
2008-01-02 15:19:27.372000000,63.46,4,63.5,7
2008-01-02 15:19:27.535000064,63.46,6,63.5,7
2008-01-02 15:19:27.609000192,63.46,7,63.5,7
2008-01-02 15:19:27.639999744,63.47,2,63.5,7
2008-01-02 15:19:27.875999744,63.47,3,63.5,7
2008-01-02 15:19:27.875999744,63.47,3,63.5,6
2008-01-02 15:19:27.875999744,63.47,3,63.5,5
2008-01-02 15:19:27.875999744,63.47,3,63.5,4
2008-01-02 15:19:27.875999744,63.47,5,63.5,4
2008-01-02 15:19:27.875999744,63.47,6,63.5,4
2008-01-02 15:19:27.875999744,63.47,6,63.51,1
2008-01-02 15:19:27.875999744,63.47,6,63.51,2
2008-01-02 15:19:27.875999744,63.47,6,63.51,1
2008-01-02 15:19:27.928999936,63.48,1,63.51,1
2008-01-02 15:19:27.928999936,63.47,6,63.51,1
2008-01-02 15:19:27.997999872,63.48,1,63.51,1
2008-01-02 15:19:28.028000000,63.49,2,63.51,1
2008-01-02 15:19:28.112000512,63.5,1,63.51,1
2008-01-02 15:19:28.237999872,63.49,4,63.51,1
2008-01-02 15:19:28.237999872,63.49,4,63.53,1
2008-01-02 15:19:28.237999872,63.49,5,63.53,1
2008-01-02 15:19:28.292000256,63.49,5,63.54,5
2008-01-02 15:19:28.338000640,63.49,6,63.54,5
2008-01-02 15:19:28.416000256,63.49,6,63.54,3
2008-01-02 15:19:28.416000256,63.49,6,63.53,2
2008-01-02 15:19:28.574000128,63.5,1,63.53,2
2008-01-02 15:19:28.660000256,63.5,3,63.53,2
2008-01-02 15:19:28.660000256,63.5,3,63.54,3
2008-01-02 15:19:28.764999936,63.51,1,63.54,3
2008-01-02 15:19:28.764999936,63.53,8,63.54,3
2008-01-02 15:19:28.772000512,63.53,8,63.54,2
2008-01-02 15:19:28.772000512,63.53,8,63.54,1
2008-01-02 15:19:28.772000512,63.51,1,63.54,1
2008-01-02 15:19:28.772000512,63.51,1,63.55,6
2008-01-02 15:19:28.829000192,63.51,1,63.55,7
2008-01-02 15:19:28.829000192,63.51,1,63.55,8
2008-01-02 15:19:28.829000192,63.51,1,63.54,2
2008-01-02 15:19:28.861000704,63.51,3,63.54,2
2008-01-02 15:19:28.862000128,63.53,7,63.54,2
2008-01-02 15:19:28.932000256,63.53,7,63.55,8
2008-01-02 15:19:29.095999744,63.52,1,63.55,8
2008-01-02 15:19:29.095999744,63.52,1,63.55,7
2008-01-02 15:19:29.193999616,63.52,1,63.55,9
2008-01-02 15:19:29.242999808,63.54,1,63.55,9
2008-01-02 15:19:29.650000128,63.54,1,63.55,12
2008-01-02 15:19:29.733000448,63.52,1,63.55,12
2008-01-02 15:19:29.733000448,63.52,1,63.55,11
2008-01-02 15:19:29.733000448,63.52,1,63.54,1
2008-01-02 15:19:29.733000448,63.52,1,63.54,2
2008-01-02 15:19:29.733000448,63.5,4,63.54,2
2008-01-02 15:19:29.733000448,63.51,1,63.54,2
2008-01-02 15:19:29.788999936,63.51,1,63.54,3
2008-01-02 15:19:29.788999936,63.51,1,63.54,4
2008-01-02 15:19:29.864000000,63.51,1,63.54,5
2008-01-02 15:19:30.239000064,63.5,4,63.54,5
2008-01-02 15:19:30.239000064,63.5,4,63.54,4
2008-01-02 15:19:30.252000256,63.51,1,63.54,4
2008-01-02 15:19:30.252000256,63.51,1,63.54,3
2008-01-02 15:19:30.374000384,63.51,1,63.55,10
2008-01-02 15:19:30.374000384,63.51,2,63.55,10
2008-01-02 15:19:30.374000384,63.51,3,63.55,10
2008-01-02 15:19:30.590000128,63.51,4,63.55,10
2008-01-02 15:19:30.591999744,63.51,4,63.55,7
2008-01-02 15:19:31.039000064,63.5,3,63.55,7
2008-01-02 15:19:31.085000192,63.5,3,63.54,1
2008-01-02 15:19:31.085000192,63.5,4,63.54,1
2008-01-02 15:19:31.129000192,63.5,3,63.54,1
2008-01-02 15:19:31.129000192,63.49,3,63.54,1
2008-01-02 15:19:31.286000128,63.49,3,63.53,1
2008-01-02 15:19:31.385000704,63.5,1,63.53,1
2008-01-02 15:19:31.385000704,63.49,3,63.53,1
2008-01-02 15:19:31.385000704,63.49,4,63.53,1
2008-01-02 15:19:31.385000704,63.49,4,63.53,2
2008-01-02 15:19:31.385000704,63.49,3,63.53,2
2008-01-02 15:19:31.385000704,63.49,3,63.53,1
2008-01-02 15:19:31.385000704,63.49,3,63.54,3
2008-01-02 15:19:31.385000704,63.49,2,63.54,3
2008-01-02 15:19:31.459000064,63.49,2,63.54,2
2008-01-02 15:19:31.465000448,63.49,2,63.53,1
2008-01-02 15:19:31.465000448,63.49,2,63.54,2
2008-01-02 15:19:31.531000320,63.49,3,63.54,2
2008-01-02 15:19:31.531000320,63.49,3,63.53,1
2008-01-02 15:19:31.532999936,63.49,3,63.53,2
2008-01-02 15:19:31.670000128,63.49,3,63.53,5
2008-01-02 15:19:31.688000000,63.49,3,63.53,6
2008-01-02 15:19:31.688000000,63.49,3,63.53,7
2008-01-02 15:19:31.785000192,63.49,3,63.53,8
2008-01-02 15:19:31.785000192,63.49,3,63.53,7
2008-01-02 15:19:31.793000448,63.49,3,63.52,1
2008-01-02 15:19:31.860000512,63.49,1,63.52,1
2008-01-02 15:19:31.860000512,63.48,3,63.52,1
2008-01-02 15:19:31.869000192,63.48,3,63.52,2
2008-01-02 15:19:31.881000448,63.48,3,63.52,3
2008-01-02 15:19:32.079000064,63.48,3,63.52,4
2008-01-02 15:19:32.088999936,63.48,3,63.52,3
2008-01-02 15:19:32.150999808,63.48,3,63.51,1
2008-01-02 15:19:32.396999680,63.48,2,63.51,1
2008-01-02 15:19:32.396999680,63.48,2,63.51,2
2008-01-02 15:19:32.404999936,63.47,9,63.51,2
2008-01-02 15:19:32.404999936,63.47,9,63.51,3
2008-01-02 15:19:32.548999936,63.47,9,63.51,4
2008-01-02 15:19:32.596999936,63.47,7,63.51,4
2008-01-02 15:19:32.608000000,63.47,6,63.51,4
2008-01-02 15:19:32.608000000,63.47,5,63.51,4
2008-01-02 15:19:32.621999872,63.47,3,63.51,4
2008-01-02 15:19:32.628000256,63.47,1,63.51,4
2008-01-02 15:19:32.772000256,63.48,2,63.51,4
2008-01-02 15:19:33.023999232,63.47,1,63.51,4
2008-01-02 15:19:33.316000000,63.47,3,63.51,4
2008-01-02 15:19:33.668999936,63.47,3,63.5,3
2008-01-02 15:19:33.724000512,63.47,3,63.5,4
2008-01-02 15:19:33.724000512,63.47,3,63.5,5
2008-01-02 15:19:33.724000512,63.47,2,63.5,5
2008-01-02 15:19:33.724000512,63.47,2,63.5,6
2008-01-02 15:19:33.724000512,63.47,2,63.5,7
2008-01-02 15:19:33.891000064,63.47,2,63.5,6
2008-01-02 15:19:33.891000064,63.47,2,63.49,1
2008-01-02 15:19:34.061000192,63.47,2,63.49,2
2008-01-02 15:19:34.118000384,63.47,2,63.49,1
2008-01-02 15:19:34.198000128,63.47,2,63.5,8
2008-01-02 15:19:34.278000640,63.47,2,63.5,9
2008-01-02 15:19:34.298000384,63.47,2,63.5,10
2008-01-02 15:19:34.423000320,63.47,2,63.5,9
2008-01-02 15:19:34.423000320,63.47,2,63.5,8
2008-01-02 15:19:34.432000512,63.47,2,63.5,7
2008-01-02 15:19:34.432000512,63.47,2,63.5,6
2008-01-02 15:19:34.432000512,63.48,1,63.5,6
2008-01-02 15:19:34.432000512,63.48,1,63.5,6
2008-01-02 15:19:34.653000448,63.48,3,63.5,6
2008-01-02 15:19:34.657000448,63.48,3,63.51,1
2008-01-02 15:19:34.657000448,63.48,3,63.52,4
2008-01-02 15:19:34.657000448,63.48,3,63.52,3
2008-01-02 15:19:34.657000448,63.49,1,63.52,3
2008-01-02 15:19:34.657000448,63.49,1,63.52,2
2008-01-02 15:19:34.791000064,63.49,1,63.52,3
2008-01-02 15:19:34.800000512,63.49,1,63.52,2
2008-01-02 15:19:34.800000512,63.5,3,63.52,2
2008-01-02 15:19:34.948000512,63.49,3,63.52,2
2008-01-02 15:19:35.004000000,63.49,2,63.52,2
2008-01-02 15:19:35.004000000,63.49,2,63.52,1
2008-01-02 15:19:35.004000000,63.5,1,63.52,1
2008-01-02 15:19:35.071999744,63.52,1,63.54,5
2008-01-02 15:19:35.071999744,63.5,1,63.54,5
2008-01-02 15:19:35.213999872,63.5,3,63.54,5
2008-01-02 15:19:35.232000000,63.5,3,63.54,6
2008-01-02 15:19:35.232000000,63.5,5,63.54,6
2008-01-02 15:19:35.293999872,63.5,5,63.54,4
2008-01-02 15:19:35.293999872,63.5,3,63.54,4
2008-01-02 15:19:35.499999744,63.51,2,63.54,4
2008-01-02 15:19:36.781000704,63.51,2,63.54,3
2008-01-02 15:19:36.781000704,63.51,2,63.54,2
2008-01-02 15:19:36.781000704,63.51,2,63.53,1
2008-01-02 15:19:36.781000704,63.51,2,63.53,2
2008-01-02 15:19:36.781000704,63.51,2,63.53,3
2008-01-02 15:19:36.988000256,63.51,4,63.53,3
2008-01-02 15:19:37.318999552,63.51,4,63.53,2
2008-01-02 15:19:37.617999616,63.51,6,63.53,2
2008-01-02 15:19:37.683999488,63.51,4,63.53,2
2008-01-02 15:19:37.862999808,63.51,2,63.53,2
2008-01-02 15:19:37.862999808,63.5,3,63.53,2
2008-01-02 15:19:38.098000384,63.5,3,63.53,3
2008-01-02 15:19:38.230000384,63.51,2,63.53,3
2008-01-02 15:19:38.985999872,63.51,4,63.53,3
2008-01-02 15:19:39.300000000,63.51,2,63.53,3
2008-01-02 15:19:40.031999744,63.51,2,63.53,4
2008-01-02 15:19:40.439000064,63.5,3,63.51,11
2008-01-02 15:19:40.502999552,63.5,3,63.51,12
2008-01-02 15:19:40.502999552,63.5,1,63.51,12
2008-01-02 15:19:40.657999616,63.49,5,63.51,12
2008-01-02 15:19:40.657999616,63.49,6,63.51,12
2008-01-02 15:19:40.959000576,63.49,4,63.51,12
2008-01-02 15:19:40.959000576,63.5,3,63.51,12
2008-01-02 15:19:41.635000320,63.5,2,63.51,12
2008-01-02 15:19:42.793999872,63.5,2,63.51,7
2008-01-02 15:19:42.840999936,63.5,2,63.52,2
2008-01-02 15:19:42.953999616,63.5,2,63.52,1
2008-01-02 15:19:42.953999616,63.5,2,63.53,1
2008-01-02 15:19:43.101000192,63.5,4,63.53,1
2008-01-02 15:19:43.176999936,63.5,4,63.53,1
2008-01-02 15:19:43.176999936,63.5,4,63.53,1
2008-01-02 15:19:43.262000128,63.5,4,63.53,2
2008-01-02 15:19:43.262000128,63.5,4,63.53,3
2008-01-02 15:19:43.284000000,63.5,7,63.53,3
2008-01-02 15:19:43.435000064,63.5,7,63.53,4
2008-01-02 15:19:43.481999872,63.5,7,63.53,4
2008-01-02 15:19:43.583000576,63.5,7,63.53,3
2008-01-02 15:19:43.583000576,63.5,7,63.53,2
2008-01-02 15:19:43.620999680,63.5,7,63.53,1
2008-01-02 15:19:43.620999680,63.5,9,63.53,1
2008-01-02 15:19:43.748000512,63.5,10,63.53,1
2008-01-02 15:19:43.748000512,63.5,12,63.53,1
2008-01-02 15:19:43.783000320,63.5,14,63.53,1
2008-01-02 15:19:43.923999744,63.5,12,63.53,1
2008-01-02 15:19:44.204999936,63.5,12,63.54,4
2008-01-02 15:19:44.306000128,63.5,12,63.54,3
2008-01-02 15:19:44.306000128,63.52,2,63.54,3
2008-01-02 15:19:44.306000128,63.52,2,63.54,2
2008-01-02 15:19:44.306000128,63.52,2,63.54,1
2008-01-02 15:19:44.306000128,63.52,2,63.55,8
2008-01-02 15:19:44.306000128,63.52,2,63.55,9
2008-01-02 15:19:44.306000128,63.52,2,63.55,8
2008-01-02 15:19:44.306000128,63.52,2,63.55,7
2008-01-02 15:19:44.514000384,63.52,4,63.55,7
2008-01-02 15:19:44.515000064,63.52,5,63.55,7
2008-01-02 15:19:44.515000064,63.53,1,63.55,7
2008-01-02 15:19:44.619000064,63.53,1,63.55,5
2008-01-02 15:19:44.619000064,63.53,1,63.55,3
2008-01-02 15:19:44.699000064,63.53,2,63.55,3
2008-01-02 15:19:44.699000064,63.53,3,63.55,3
2008-01-02 15:19:44.699000064,63.53,3,63.55,1
2008-01-02 15:19:44.875000576,63.56,1,63.57,1
2008-01-02 15:19:44.875000576,63.56,1,63.58,8
2008-01-02 15:19:44.876000000,63.56,1,63.58,9
2008-01-02 15:19:45.119000064,63.56,1,63.58,8
2008-01-02 15:19:45.119000064,63.55,2,63.58,8
2008-01-02 15:19:45.293999616,63.55,2,63.58,9
2008-01-02 15:19:45.652999936,63.55,2,63.58,8
2008-01-02 15:19:46.517999616,63.55,4,63.58,8
2008-01-02 15:19:47.565000448,63.56,2,63.58,8
2008-01-02 15:19:47.773000192,63.55,2,63.58,8
2008-01-02 15:19:47.878000384,63.57,8,63.58,8
2008-01-02 15:19:47.878000384,63.55,2,63.58,8
2008-01-02 15:19:47.931000064,63.55,3,63.58,8
2008-01-02 15:19:47.931000064,63.55,5,63.58,8
2008-01-02 15:19:48.071999488,63.56,2,63.58,8
2008-01-02 15:19:48.499999744,63.55,2,63.58,8
2008-01-02 15:19:48.969999872,63.55,4,63.58,8
2008-01-02 15:19:48.969999872,63.55,6,63.58,8
2008-01-02 15:19:49.189999872,63.55,4,63.58,8
2008-01-02 15:19:49.335000064,63.56,1,63.58,8
2008-01-02 15:19:49.433999872,63.55,4,63.58,8
2008-01-02 15:19:49.594000128,63.55,4,63.58,7
2008-01-02 15:19:49.594000128,63.55,5,63.58,7
2008-01-02 15:19:49.724999936,63.55,6,63.58,7
2008-01-02 15:19:49.741000704,63.55,4,63.58,7
2008-01-02 15:19:49.749000192,63.55,4,63.58,8
2008-01-02 15:19:50.039000064,63.55,3,63.58,8
2008-01-02 15:19:50.049000448,63.55,5,63.58,8
2008-01-02 15:19:50.414000640,63.55,5,63.58,7
2008-01-02 15:19:50.458000384,63.55,5,63.58,6
2008-01-02 15:19:50.458000384,63.55,5,63.58,5
2008-01-02 15:19:50.462000640,63.55,5,63.58,4
2008-01-02 15:19:51.064999680,63.56,1,63.58,4
2008-01-02 15:19:51.379000576,63.57,3,63.58,4
2008-01-02 15:19:51.761999872,63.56,1,63.58,4
2008-01-02 15:19:52.078000384,63.56,1,63.58,3
2008-01-02 15:19:53.921000448,63.56,1,63.58,4
2008-01-02 15:19:54.663000064,63.56,1,63.58,1
2008-01-02 15:19:55.408000000,63.57,1,63.58,1
2008-01-02 15:19:56.183999744,63.57,2,63.58,1
2008-01-02 15:19:56.189999616,63.57,4,63.58,1
2008-01-02 15:19:56.399999488,63.57,6,63.58,1
2008-01-02 15:19:56.871999488,63.57,4,63.58,1
2008-01-02 15:19:57.023000320,63.57,2,63.58,1
2008-01-02 15:19:57.023000320,63.57,1,63.58,1
2008-01-02 15:19:57.181000192,63.57,1,63.59,1
2008-01-02 15:19:57.284000000,63.57,1,63.59,2
2008-01-02 15:19:57.284000000,63.57,1,63.59,3
2008-01-02 15:19:57.284000000,63.57,1,63.59,4
2008-01-02 15:19:57.322000384,63.57,1,63.59,5
2008-01-02 15:19:57.410000128,63.56,1,63.59,5
2008-01-02 15:19:57.422999808,63.56,1,63.59,4
